"a","b","abs_diff","mean_ab","response","N"
1.001720244,2,0.998279756,1.500860122,0.08156185391,14.4927536231884
2.017046341,2,0.0170463409999999,2.0085231705,0.9723996445,14.4927536231884
3.014724012,2,1.014724012,2.507362006,0.4919546748,14.4927536231884
1.02717348,2,0.97282652,1.51358674,0.05927832588,14.4927536231884
2.004399364,2,0.00439936400000018,2.002199682,0.9897295076,14.4927536231884
3.023611938,2,1.023611938,2.511805969,0.1825465342,14.4927536231884
1.014176083,3,1.985823917,2.0070880415,0.04938055296,14.4927536231884
2.008827399,3,0.991172601,2.5044136995,0.3337878175,14.4927536231884
3.033423699,3,0.0334236990000001,3.0167118495,0.9449203432,14.4927536231884
4.018868526,3,1.018868526,3.509434263,0.5139833519,14.4927536231884
5.003994788,3,2.003994788,4.001997394,0.05829396417,14.4927536231884
1.027141624,3,1.972858376,2.013570812,0.05680308624,14.4927536231884
2.0228442,3,0.9771558,2.5114221,0.4228932589,14.4927536231884
3.019980313,3,0.019980313,3.0099901565,0.9003692153,14.4927536231884
4.007623228,3,1.007623228,3.503811614,0.6402237591,14.4927536231884
5.018935424,3,2.018935424,4.009467712,0.2191813551,14.4927536231884
1.001083116,4,2.998916884,2.500541558,0.03205706112,14.4927536231884
2.005036491,4,1.994963509,3.0025182455,0.03923430039,14.4927536231884
3.016444256,4,0.983555744,3.508222128,0.6256176153,14.4927536231884
3.99832117,4,0.00167882999999991,3.999160585,0.9174537844,14.4927536231884
5.011799598,4,1.011799598,4.505899799,0.6647276759,14.4927536231884
6.009700263,4,2.009700263,5.0048501315,0.2016093836,14.4927536231884
7.037577769,4,3.037577769,5.5187888845,0.06769159215,14.4927536231884
1.02682306,4,2.97317694,2.51341153,0.03205068985,14.4927536231884
2.006215177,4,1.993784823,3.0031075885,0.130818167,14.4927536231884
3.002331886,4,0.997668114,3.501165943,0.529086455,14.4927536231884
4.011191141,4,0.0111911410000003,4.0055955705,0.9174505987,14.4927536231884
5.025115559,4,1.025115559,4.5125577795,0.6993778452,14.4927536231884
6.02314365,4,2.02314365,5.011571825,0.2461605115,14.4927536231884
7.011105129,4,3.011105129,5.5055525645,0.01076745171,14.4927536231884
1.000732696,5,3.999267304,3.000366348,0.00482942509,14.4927536231884
2.017556043,5,2.982443957,3.5087780215,0.01200347872,14.4927536231884
3.022847386,5,1.977152614,4.011423693,0.1231407828,14.4927536231884
4.020939189,5,0.979060811,4.5104695945,0.6748739284,14.4927536231884
5.015240086,5,0.0152400860000004,5.007620043,0.9320535569,14.4927536231884
6.016167106,5,1.016167106,5.508083553,0.7040830304,14.4927536231884
7.001038518,5,2.001038518,6.000519259,0.2285917256,14.4927536231884
8.015950482,5,3.015950482,6.507975241,0.08725140088,14.4927536231884
9.019107448,5,4.019107448,7.009553724,0.03254764916,14.4927536231884
1.000764553,5,3.999235447,3.0003822765,0.00730466473,14.4927536231884
2.996820735,5,2.003179265,3.9984103675,0.1008699974,14.4927536231884
4.008642632,5,0.991357368,4.504321316,0.7194314276,14.4927536231884
5.027695925,5,0.0276959249999997,5.0138479625,0.899872256,14.4927536231884
6.001353896,5,1.001353896,5.500676948,0.5530965981,14.4927536231884
7.02827571,5,2.02827571,6.014137855,0.3449216174,14.4927536231884
8.015791201,5,3.015791201,6.5078956005,0.07487520269,14.4927536231884
9.006747178,5,4.006747178,7.003373589,0.07215466903,14.4927536231884
1.014367221,6,4.985632779,3.5071836105,0.0642319908,14.4927536231884
2.017842751,6,3.982157249,4.0089213755,0.03428063547,14.4927536231884
3.008798728,6,2.991201272,4.504399364,0.03156010181,14.4927536231884
4.027788308,6,1.972211692,5.013894154,0.2070504509,14.4927536231884
5.027090654,6,0.972909346,5.513545327,0.8528427028,14.4927536231884
6.03129888,6,0.0312988799999996,6.01564944,0.8798218592,14.4927536231884
7.02091689,6,1.02091689,6.510458445,0.7731412607,14.4927536231884
8.020187379,6,2.020187379,7.0100936895,0.4164582729,14.4927536231884
9.035800184,6,3.035800184,7.517900092,0.3295732203,14.4927536231884
10.02449436,6,4.02449436,8.01224718,0.1511106722,14.4927536231884
11.00245294,6,5.00245294,8.50122647,0.1384923656,14.4927536231884
1.026377071,6,4.973622929,3.5131885355,0,14.4927536231884
2.017396761,6,3.982603239,4.0086983805,0,14.4927536231884
3.034443103,6,2.965556897,4.5172215515,0.02412801162,14.4927536231884
4.015205043,6,1.984794957,5.0076025215,0.2293307933,14.4927536231884
5.025338554,6,0.974661446,5.512669277,0.7167045226,14.4927536231884
6.018014775,6,0.0180147750000001,6.0090073875,0.8476469295,14.4927536231884
7.018909939,6,1.018909939,6.5094549695,0.6172011634,14.4927536231884
8.018976837,6,2.018976837,7.0094884185,0.3223991666,14.4927536231884
9.009614251,6,3.009614251,7.5048071255,0.2949262366,14.4927536231884
10.0109554,6,4.0109554,8.0054777,0.09913382541,14.4927536231884
10.98808572,6,4.98808572,8.49404286,0.0221592882,14.4927536231884
